id,name,property_type,country,city,county,phone,email,facebook_url,status,message_ro
"12616","Eco Familia","pensiune","Romania","Zam","Hunedoara","","victor.dochia@gmail.com","https://m.facebook.com/people/Eco-Familia/100054242150538/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"12622","Cetina","pensiune","Romania","Brad","Hunedoara","","marrox7@yahoo.com","https://www.facebook.com/people/Pensiunea-Cetina/100063706832597/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"12623","Juliana Ballroom","pensiune","Romania","Brad","Hunedoara","","juliana.ballroom@yahoo.com","https://www.facebook.com/JulianaBallroom/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"12627","Mario","pensiune","Romania","Brad","Hunedoara","","","https://www.facebook.com/PeniuneaMarioBrad/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"12646","Casa B&d Residence","pensiune","Romania","Deva","Hunedoara","","dragosss2018@yahoo.com","https://www.facebook.com/PensiuneBD","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"12682","Olimpia","pensiune","Romania","Deva","Hunedoara","","cazare@pensiunedeva.ro","https://www.facebook.com/pensiuneolimpiaofficial/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"12687","Roma","pensiune","Romania","Deva","Hunedoara","","","https://www.facebook.com/VVillaRoma/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"12707","Caro","pensiune","Romania","Deva","Hunedoara","","","https://www.facebook.com/Pensiunea-Caro-219494872116317/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"12731","Danut","pensiune","Romania","Hunedoara","Hunedoara","","","https://www.facebook.com/pensiunea.danut","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"12757","Stadion","pensiune","Romania","Hunedoara","Hunedoara","","pensiuneastadion@yahoo.com","https://www.facebook.com/pensiunearestaurantstadion/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"12758","Ştefania","pensiune","Romania","Hunedoara","Hunedoara","","gheorghemarcu@yahoo.com","https://www.facebook.com/PensiuneaStefaniaHunedoara","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"12764","Krystinne","pensiune","Romania","Hunedoara","Hunedoara","","","https://www.facebook.com/vilakrystine","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"12765","Adriana","pensiune","Romania","Lupeni","Hunedoara","","lili2210@yahoo.com","https://www.facebook.com/adrianastraja","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"12768","Allma","pensiune","Romania","Lupeni","Hunedoara","","pensiunea.allma@gmail.com","https://www.facebook.com/pensiunea.allma/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"12770","Andreea","pensiune","Romania","Lupeni","Hunedoara","","pensiuneaandreeastraja@yahoo.com","https://www.facebook.com/PensiuneaAndreea/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"12792","Complex Turistic Alessia","pensiune","Romania","Lupeni","Hunedoara","","complexturisticalessia@yahoo.com","https://www.facebook.com/Complex.Turistic.Alessia","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"12796","Dacia","pensiune","Romania","Lupeni","Hunedoara","","daciastraja@yahoo.com","https://www.facebook.com/PensiuneaDACIA/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"12797","Daiana","pensiune","Romania","Lupeni","Hunedoara","","daiana_straja@yahoo.com","https://www.facebook.com/Pensiunea-Daiana-Straja-HD-102427425616590/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"12820","Noring","pensiune","Romania","Lupeni","Hunedoara","","","https://www.facebook.com/groups/344219222716309/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"12825","Red House","pensiune","Romania","Lupeni","Hunedoara","","red_montan@yahoo.com","https://www.facebook.com/pensiunea.redhouse/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"12832","Teo","pensiune","Romania","Lupeni","Hunedoara","","","https://www.facebook.com/pensiuneateostraja/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"12846","Jorja","pensiune","Romania","Orăştie","Hunedoara","","","https://www.facebook.com/pensiunea.jorjaorastie","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"12850","Şura","pensiune","Romania","Orăştie","Hunedoara","","marinel.beca@yahoo.com","https://www.facebook.com/OrastieSura/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"12851","Alexia","pensiune","Romania","Petroşani","Hunedoara","","","https://www.facebook.com/people/Pensiunea-Alexia-Par%C3%A2ng/100060685735193/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"12900","Căprişoara","pensiune","Romania","Vulcan","Hunedoara","","","https://www.facebook.com/CabanaCaprisoaraVulcan/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"12903","Paradisul Verde","pensiune","Romania","Vulcan","Hunedoara","","daiman_straja@yahoo.com","https://www.facebook.com/paradisulverde.hd/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"12965","Dealul Viilor","pensiune","Romania","Oraş Haţeg","Hunedoara","","","https://www.facebook.com/Pensiunea-Dealul-Viilor-Hateg-421827161257313/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"12966","Emma","pensiune","Romania","Oraş Haţeg","Hunedoara","","multiservdecor@yahoo.com","https://www.facebook.com/PensiuneaEmmaHateg/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"12976","Ovy & Dya","pensiune","Romania","Oraş Haţeg","Hunedoara","","pensiuneaovydya@yahoo.com","https://www.facebook.com/pensiuneaovysidya/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"13006","Phoenix","pensiune","Romania","Simeria","Hunedoara","","mioara_carstea@hotmail.com","https://www.facebook.com/profile.php?id=100051468775952","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"13016","Dario","pensiune","Romania","Uricani","Hunedoara","","pensiuneadario@gmail.com","https://www.facebook.com/pensiuneadario/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"13064","Vis Aventura","pensiune","Romania","Bârnova","Iaşi","","pensiuneavisaventura@yahoo.com","https://www.facebook.com/people/VisAventura-Iasi/100057410830892/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"13073","Gabriel","pensiune","Romania","Dobrovăţ","Iaşi","","patlagicagaby@yahoo.com","https://ro-ro.facebook.com/AgropensiuneaGabriel/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"13074","Rădăcina","pensiune","Romania","Dobrovăţ","Iaşi","","pensiunearadacina@yahoo.com","https://www.facebook.com/pg/Pensiunea-Radacina-2031719486852712/posts/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"13086","Neptun Street","pensiune","Romania","Miroslava","Iaşi","","valentin130008@yahoo.com","https://www.facebook.com/pages/category/Bed-and-Breakfast/Pensiunea-Neptun-125098682215731/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"13096","Casa Vânătorului","pensiune","Romania","Oţeleni","Iaşi","","pensiune.casa.vanatorului@gmail.com","https://ro-ro.facebook.com/PensiuneaCasaVanatorului/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"13098","Carolina","pensiune","Romania","Popricani","Iaşi","","pensiunea.carolina@yahoo.com","https://ro-ro.facebook.com/Pensiunea.Carolina/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"13103","Casa Angela","pensiune","Romania","Ţibăneşti","Iaşi","","guzgaionel@yahoo.com","https://ro-ro.facebook.com/agropensiuneacasaangela/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"13250","Markos","pensiune","Romania","Paşcani","Iaşi","","pensiuneamarkos@gmail.com","https://www.facebook.com/Pensiunea-Markos-272982922752929/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"13486","Casa Poienar","pensiune","Romania","Botiza","Maramureş","","mariepoienar@yahoo.com","https://www.facebook.com/Pensiunea-Poienar-Maria-165629746979530","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"13494","Petreuş Irina","pensiune","Romania","Botiza","Maramureş","","","https://ro-ro.facebook.com/pages/category/Bar---Grill/Pensiunea-Petreus-Irina-719476761414958/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"13499","Bontoş","pensiune","Romania","Budeşti","Maramureş","","","https://m.facebook.com/Pensiunea-Bontos-457728934314274/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"13506","Mişu","pensiune","Romania","Budeşti","Maramureş","","","https://www.facebook.com/Pensiunea-Mi%C8%99u-114272183764512/?ref=py_c","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"13520","Casa Opriş","pensiune","Romania","Călineşti","Maramureş","","casaopris@yahoo.com","https://www.facebook.com/pensiuneacasa.opris","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"13526","Armonia","pensiune","Romania","Călineşti","Maramureş","","andreica.petri@yahoo.com","https://www.facebook.com/pensiuneaarmonia/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"13538","La Sofia","pensiune","Romania","Cerneşti","Maramureş","","ionutgherghelps4@yahoo.ro","https://www.facebook.com/Agropensiunea-La-Sofia-104801531753674/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"13548","Popasul Din Vale","pensiune","Romania","Coltău","Maramureş","","","https://ro-ro.facebook.com/popasul.dinvale.5","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"13565","Casa De Peste Rau","pensiune","Romania","Copalnic-Mănăştur","Maramureş","","monaturism@yahoo.com","https://www.facebook.com/profile.php?id=100057256338411","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"13572","Valea Sireului","pensiune","Romania","Copalnic-Mănăştur","Maramureş","","","https://www.facebook.com/valeasireului","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"13575","Duminora","pensiune","Romania","Copalnic-Mănăştur","Maramureş","","","https://www.facebook.com/Agropensiunea-Duminora-100755308383766/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"13577","Popasul Din Pietrari","pensiune","Romania","Copalnic-Mănăştur","Maramureş","","","https://www.facebook.com/popasul.din.pietrar/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"13581","Pe Poderei","pensiune","Romania","Cupşeni","Maramureş","","agropensiuneapepoderei@gmail.com","https://www.facebook.com/agropensiuneapepoderei/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"13585","Brăduţ","pensiune","Romania","Deseşti","Maramureş","","","https://www.facebook.com/Pensiunea-Br%C4%83du%C8%9B-Sta%C8%9Biunea-Izvoare-1918361","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"13593","Mountain Pearl","pensiune","Romania","Deseşti","Maramureş","","poiana2016@yahoo.com","https://m.facebook.com/people/Pensiunea-Mountain-Pearl/100075729430382/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"13597","Casa De Piatră","pensiune","Romania","Deseşti","Maramureş","","angelacostin@yahoo.com","https://m.facebook.com/profile.php?id=100075627146982&locale2=br_FR&_rdr","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"13599","La Pintea Haiducu","pensiune","Romania","Deseşti","Maramureş","","vasilius30@yahoo.es","https://ro-ro.facebook.com/vasilius30/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"13607","Maria","pensiune","Romania","Dumbrăviţa","Maramureş","","","https://www.facebook.com/agropensiuneamaria1/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"13609","Casa Doamnei","pensiune","Romania","Fărcaşa","Maramureş","","","https://www.facebook.com/CasaDoamneiTamaia/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"13613","Zbona","pensiune","Romania","Giuleşti","Maramureş","","zbonazbona@yahoo.com","https://www.facebook.com/PensiuneaZbona","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"13615","Casa Andreica","pensiune","Romania","Giuleşti","Maramureş","","casaandreica@yahoo.com","https://www.facebook.com/people/Pensiunea-Casa-Andreica/100063768543497/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"13620","Laura","pensiune","Romania","Giuleşti","Maramureş","","","https://ro-ro.facebook.com/pages/category/Hotel/Pensiunea-Laura-149801435381600/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"13625","Plaiul Moroşenilor","pensiune","Romania","Groşii Ţibleşului","Maramureş","","","https://www.facebook.com/Cabana-Plaiul-Moro%C8%99enilor-105673491835068/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"13627","Schilacy","pensiune","Romania","Groşii Ţibleşului","Maramureş","","aurica_pop@yahoo.com","https://ro-ro.facebook.com/pensiuneaschilaci/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"13645","Alinuţa","pensiune","Romania","Moisei","Maramureş","","pensiuneaalina2021@yahoo.com","https://www.facebook.com/PensiuneaAlinutaMoisei","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"13652","Casa Bunicii","pensiune","Romania","Moisei","Maramureş","","g.ciumau@yahoo.com","https://www.facebook.com/Casabunicii.ro/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"13676","Casa Ralucăi","pensiune","Romania","Moisei","Maramureş","","casuta.ralucai@gmail.com","https://www.facebook.com/Pensiunea-Casa-Ralucai-2046555672279931/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"13681","Daniela","pensiune","Romania","Moisei","Maramureş","","","https://www.facebook.com/PensiuneaDanielaMoisei/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"13697","Niţuca","pensiune","Romania","Moisei","Maramureş","","","https://ro-ro.facebook.com/pensiuneanituca/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"13700","Pietrosul Rodnei","pensiune","Romania","Moisei","Maramureş","","pensiuneapietrosulrodnei@gmail.com","https://ro-ro.facebook.com/pietrosulrodnei.moisei/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"13701","Poiana Căprioarelor","pensiune","Romania","Moisei","Maramureş","","","https://ro-ro.facebook.com/pensiunea.poianacaprioarelor","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"13702","Popasul Vânătorului","pensiune","Romania","Moisei","Maramureş","","","https://ro-ro.facebook.com/pages/category/Bed-and-Breakfast/Pensiunea-Popasul-Vanatorului-206881806747164/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
